#sp   rion       Nb        pii      Viw
605 4.111874 1.015843 0.01643887 -207.081
606 4.110198 1.015522 0.01644343 -207.459
607 4.106933 1.015686 0.01638001 -207.306
608 4.107941 1.016550 0.01641303 -208.121
609 4.109138 1.015829 0.01640984 -207.501
610 4.107237 1.016224 0.01637070 -207.864
611 3.774498 1.101924 0.01388133 -199.908
612 3.776799 1.098312 0.01388626 -198.918
613 3.773752 1.101620 0.01386355 -200.078
614 3.616664 1.171790 0.01271537 -189.526
615 3.613865 1.170702 0.01268871 -189.193
616 3.614714 1.176423 0.01274668 -188.643
617 3.619108 1.172872 0.01273374 -189.230
618 3.614869 1.176840 0.01268713 -188.730
619 3.551704 1.376951 0.01441429 -194.202
620 3.551398 1.375901 0.01443553 -194.851
621 3.646223 1.010502 0.01114843 -186.758
622 3.550280 1.378159 0.01445133 -194.471
623 3.642546 1.010412 0.01112298 -185.925
624 3.644970 1.012759 0.01111971 -186.002
625 3.645271 1.011180 0.01114684 -186.179
626 3.857059 1.018623 0.01392802 -208.252
627 3.644957 1.009122 0.01114302 -186.299
628 3.858153 1.018504 0.01392162 -208.696
629 3.855802 1.018817 0.01390879 -208.764
630 3.622232 0.994542 0.01136998 -178.072
631 3.626571 0.994466 0.01137206 -178.021
632 3.623863 0.994627 0.01135179 -178.494
633 3.871232 1.023262 0.01346312 -200.101
634 3.872505 1.022564 0.01345837 -200.951
635 3.755146 1.029232 0.01367426 -186.895
636 3.751643 1.030066 0.01364334 -185.768
637 3.555946 1.043077 0.01218706 -188.080
638 3.557512 1.043242 0.01218865 -187.724
639 3.773896 1.013027 0.01273290 -203.672
640 3.770673 1.014309 0.01266555 -202.943
641 3.539937 1.087305 0.01090961 -171.260
642 3.545149 1.085764 0.01096386 -172.205
643 3.542055 1.086483 0.01087818 -171.663
644 3.544856 1.085783 0.01092873 -172.158
645 3.542807 1.087207 0.01091943 -171.534
646 3.539404 1.087445 0.01090806 -171.840
647 3.543528 1.087800 0.01092926 -171.498
648 3.650243 1.087026 0.01239951 -181.271
649 3.540498 1.088642 0.01090394 -171.737
650 3.541792 1.087401 0.01091910 -171.937
651 3.472035 1.087614 0.01109655 -172.992
652 3.471109 1.089047 0.01104635 -173.205
653 3.469071 1.146971 0.01052879 -159.813
654 3.471523 1.086431 0.01106155 -173.478
655 3.472810 1.088273 0.01105123 -173.521
656 3.611207 1.162463 0.01213186 -174.632
657 3.754537 1.055148 0.01427796 -191.230
658 3.602266 1.160903 0.01204060 -174.219
659 3.607093 1.162407 0.01213286 -174.433
660 3.611451 1.161753 0.01216477 -174.838
661 3.741532 1.055404 0.01468792 -196.247
662 3.742591 1.054628 0.01469366 -195.759
663 3.737375 1.056452 0.01465215 -195.912
664 3.607653 1.074742 0.01164161 -176.468
665 3.607519 1.073100 0.01163072 -176.738
666 3.609210 1.074620 0.01165466 -176.605
667 3.624993 1.032074 0.01329308 -202.628
668 3.603982 1.075247 0.01159130 -175.522
669 3.606102 1.074527 0.01160496 -176.490
670 3.604670 1.076378 0.01161240 -175.975
671 3.603429 1.075760 0.01159018 -176.286
672 3.608161 1.074570 0.01162989 -176.182
673 3.606920 1.076447 0.01165382 -176.460
674 3.674509 1.100496 0.01487212 -186.467
675 3.604545 1.076230 0.01161817 -176.457
676 3.607250 1.075691 0.01161212 -176.070
677 3.679360 1.054862 0.01292756 -187.866
678 3.610747 1.056352 0.00974780 -187.121
679 3.613240 1.057096 0.00975886 -186.311
680 3.616254 1.055714 0.00977276 -187.544
681 3.415984 1.103245 0.01068294 -190.395
682 3.416235 1.104518 0.01070130 -190.525
683 3.423011 1.099640 0.01076018 -191.023
684 3.698066 1.018365 0.01384700 -199.307
685 3.515314 1.031558 0.00981602 -191.402
686 3.518197 1.031009 0.00985814 -191.732
687 3.511966 1.031969 0.00980335 -192.106
688 3.510288 1.031226 0.00974730 -191.455
689 3.511092 1.031949 0.00976669 -191.654
690 3.321216 1.090392 0.00801745 -180.461
691 3.510482 1.030723 0.00973852 -191.424
692 3.514354 1.031137 0.00983597 -191.745
693 3.514378 1.031454 0.00982847 -191.709
694 3.495708 1.028330 0.01224071 -196.076
695 3.674015 1.034632 0.01341529 -197.849
696 3.683217 1.026476 0.01503367 -200.639
697 3.669228 1.035052 0.01337401 -197.800
698 3.689828 1.025483 0.01507101 -201.645
699 3.971084 0.947566 0.01622754 -199.709
700 3.685177 1.027159 0.01507436 -201.890
701 3.682468 1.024412 0.01499840 -201.388
702 3.684543 1.026885 0.01504233 -202.257
703 3.690799 1.015618 0.01437467 -195.747
704 3.693886 1.015490 0.01440989 -196.239
705 3.691390 1.016812 0.01434409 -195.803
706 3.605501 1.037520 0.01218323 -180.684
707 3.607218 1.036218 0.01220178 -180.133
708 3.750751 0.968291 0.01430165 -202.972
709 3.748040 0.968795 0.01423656 -202.719
710 3.748171 0.966273 0.01423977 -202.886
711 3.548040 1.052384 0.01214934 -183.282
712 3.548377 1.048787 0.01213996 -182.412
713 3.735309 0.988595 0.01305199 -178.145
714 3.737298 0.988589 0.01307770 -179.246
715 3.738036 0.989098 0.01312619 -179.037
716 3.739491 0.987902 0.01311257 -180.161
717 3.737439 0.988637 0.01307237 -178.135
718 4.031868 0.982850 0.01707800 -202.268
719 4.161670 1.004073 0.01735288 -188.785
720 4.161431 1.004132 0.01734684 -188.907
721 4.165505 1.003600 0.01738434 -189.048
722 4.165146 1.004018 0.01735137 -188.676
723 4.163047 1.004418 0.01733528 -188.922
724 4.165911 1.003081 0.01733800 -188.721
725 4.166657 1.004031 0.01737765 -188.819
726 4.164707 1.004094 0.01736204 -188.781
727 4.149529 1.010442 0.01994840 -212.654
728 4.142165 1.011172 0.01995524 -213.260
729 4.280258 0.970025 0.01757392 -219.426
730 4.130212 0.983777 0.01871403 -207.636
731 4.024692 1.006080 0.01765524 -207.907
732 3.940938 1.005531 0.01761326 -198.210
733 4.027497 1.005228 0.01767097 -207.599
734 4.026517 1.005416 0.01764200 -208.058
735 4.095508 0.995569 0.01805531 -201.203
736 4.097276 0.995700 0.01809077 -201.229
737 4.096518 0.995213 0.01806026 -201.187
738 4.094316 0.996254 0.01806293 -201.486
739 4.090494 0.996520 0.01805061 -201.760
740 3.848351 1.061591 0.01792466 -189.055
741 4.096394 0.995234 0.01804424 -201.665
742 4.141965 0.993372 0.01764769 -197.166
743 4.140805 0.993696 0.01768202 -196.290
744 4.140419 0.993305 0.01761690 -196.071
745 4.138781 0.993149 0.01763247 -196.433
746 3.949676 1.014535 0.01771270 -211.023
747 3.921893 1.001758 0.01736176 -189.928
748 3.924479 1.001670 0.01732056 -190.450
749 3.923210 1.001454 0.01727615 -190.872
750 4.004765 1.009526 0.01720247 -194.652
751 4.000792 1.009627 0.01717577 -193.784
752 3.845776 1.013945 0.01565753 -191.638
753 3.842006 1.013985 0.01559928 -191.011
754 3.843608 1.013469 0.01557873 -191.298
755 3.799507 0.974237 0.01365374 -194.558
756 3.921821 0.929228 0.01430952 -203.993
757 3.728732 1.033845 0.01496019 -192.817
758 3.730681 1.032154 0.01494010 -192.560
759 3.907008 0.988325 0.01570814 -190.330
760 3.949701 0.966023 0.01445045 -200.286
761 3.951314 0.966722 0.01447843 -200.060
762 3.908679 0.988550 0.01572623 -189.983
763 3.909434 0.989250 0.01574102 -190.245
764 3.951798 0.967022 0.01450767 -200.152
765 3.823644 1.021721 0.01766226 -188.935
766 3.822713 1.022825 0.01769555 -188.746
767 3.819793 1.022930 0.01766466 -188.718
768 3.882008 1.002070 0.01636628 -183.712
769 3.825024 1.022491 0.01765725 -188.419
770 3.820199 1.022308 0.01765381 -187.920
771 3.821915 1.022362 0.01766878 -188.791
772 3.822951 1.022245 0.01762689 -188.233
773 3.820561 1.022640 0.01767931 -188.594
774 3.919775 0.999772 0.01723752 -197.003
775 3.823285 1.022333 0.01767347 -189.145
776 3.819631 1.021934 0.01767078 -188.327
777 3.787385 1.001975 0.01633548 -190.970
778 3.784486 1.002182 0.01632893 -190.611
779 3.785405 1.001848 0.01625534 -190.728
780 3.784039 1.001828 0.01626652 -190.571
781 3.745153 0.982010 0.01221507 -182.975
782 3.784926 1.001958 0.01632742 -190.084
783 3.741417 0.983306 0.01220566 -182.435
784 3.743172 0.982367 0.01224127 -183.527
785 3.745372 0.982973 0.01224195 -183.550
786 3.707700 0.990532 0.01228540 -184.612
787 3.744089 0.982760 0.01223822 -182.418
788 3.739659 0.982517 0.01219041 -182.250
789 3.742082 0.983076 0.01225065 -183.165
790 3.741567 0.981395 0.01224185 -183.677
791 3.677075 0.919154 0.01121317 -189.062
792 3.668786 0.915249 0.01115512 -188.264
793 3.206545 1.013936 0.00762048 -173.114
794 3.210019 1.013273 0.00759659 -172.978
795 3.208627 1.013238 0.00756462 -173.488
796 3.677549 0.918714 0.01121020 -188.917
797 3.673605 0.914700 0.01118794 -188.751
798 3.806526 0.994665 0.01253788 -186.301
799 3.804196 0.995240 0.01254309 -186.101
800 3.802017 0.995247 0.01250775 -186.437
801 3.808392 0.994940 0.01255009 -186.139
802 3.805463 0.994911 0.01255898 -185.331
803 3.730531 1.024653 0.01522910 -202.775
804 3.726259 1.024478 0.01516870 -202.819
805 3.732348 1.024628 0.01518727 -203.188
806 3.729710 1.023946 0.01520802 -202.748
807 3.722858 0.990386 0.01456547 -179.143
808 3.830945 0.994743 0.01422081 -187.445
809 3.832572 0.994764 0.01419383 -187.703
810 3.875561 1.010510 0.01534697 -199.111
811 3.879627 1.009913 0.01537557 -199.196
812 3.880902 1.010025 0.01540177 -199.312
813 3.839304 0.999275 0.01517114 -193.432
814 3.837189 0.999083 0.01517082 -194.168
815 3.941361 1.005520 0.01524218 -194.671
816 3.941186 1.004969 0.01519758 -193.272
817 3.874431 1.015195 0.01577293 -192.603
818 3.874002 1.015352 0.01577140 -193.408
819 3.874548 1.014408 0.01572731 -193.014
820 3.875757 1.014777 0.01578054 -193.209
821 3.912960 1.005127 0.01440572 -193.783
822 3.868824 0.996252 0.01530962 -188.380
823 3.912469 1.004658 0.01438922 -193.864
824 3.915069 1.004853 0.01443414 -193.915
825 3.917438 1.005350 0.01605597 -202.984
826 3.919360 1.005295 0.01606252 -202.800
827 3.954216 0.998827 0.01494218 -194.127
828 3.828048 0.992777 0.01362898 -181.773
829 3.828757 0.992299 0.01356800 -181.376
830 3.828278 0.990998 0.01352386 -181.144
831 3.974113 1.008354 0.01733889 -194.833
832 3.975003 1.008040 0.01736199 -195.334
833 3.972010 1.008722 0.01728998 -195.205
834 3.815660 1.040766 0.01433635 -191.989
835 4.014094 1.008893 0.01569783 -203.587
836 4.007313 1.010261 0.01570156 -204.080
837 3.666440 1.053460 0.01378641 -198.428
838 3.663530 1.055237 0.01381004 -197.672
839 3.670152 1.051929 0.01376873 -197.665
840 3.668451 1.052293 0.01383259 -197.759
841 3.827381 1.011214 0.01495373 -206.433
842 3.955036 0.664416 0.01269356 -197.222
843 3.944311 0.871722 0.01181192 -197.112
844 4.263335 0.832875 0.01794101 -223.898
845 4.260391 0.828332 0.01790586 -224.236
846 3.942021 0.875108 0.01177166 -196.683
847 4.083014 0.879890 0.01492428 -207.977
848 3.938355 0.879933 0.01175541 -196.743
849 4.078129 0.890518 0.01492693 -208.356
850 3.896550 0.998775 0.01358097 -191.312
851 4.080039 0.895889 0.01497316 -208.146
852 4.080244 0.887644 0.01493843 -207.421
853 4.079754 0.886954 0.01492641 -207.790
854 3.939879 0.993488 0.01272749 -187.543
855 3.935402 0.992308 0.01428451 -187.937
856 3.940862 0.994818 0.01271459 -186.968
857 3.912180 1.015515 0.01542816 -197.399
858 3.915211 1.013924 0.01542857 -196.599
859 3.871218 1.045322 0.01415681 -207.626
860 3.869701 1.045746 0.01417868 -207.816
861 3.872851 1.045599 0.01419937 -208.143
862 3.930551 1.030761 0.01520415 -213.108
863 3.871106 1.045384 0.01417938 -207.581
864 3.871008 1.046103 0.01419348 -207.888
865 3.871507 1.028500 0.01477725 -192.885
866 3.876558 1.027554 0.01480859 -192.677
867 3.872556 1.026823 0.01470743 -192.629
868 3.873501 1.027364 0.01478404 -192.694
869 3.875790 1.026771 0.01476901 -192.910
870 3.873314 1.027693 0.01479434 -192.653
871 3.887371 1.001981 0.01514695 -205.725
872 3.582373 0.972412 0.01017214 -182.823
873 3.716997 0.943512 0.01283882 -203.926
874 3.711704 0.949216 0.01280236 -204.823
875 3.501151 0.998762 0.01129234 -192.118
876 3.713491 0.948305 0.01282742 -204.946
877 3.499487 0.998479 0.01125563 -191.673
878 3.498463 0.999135 0.01122908 -191.842
879 3.496790 0.998269 0.01126129 -192.140
880 3.497463 0.998565 0.01122897 -191.098
881 3.501280 0.997439 0.01125325 -191.649
882 3.373326 0.949137 0.00852366 -188.324
883 3.265850 0.974806 0.00724168 -185.846
884 3.261968 0.974106 0.00719835 -185.992
885 3.262309 0.973364 0.00722757 -185.491
886 3.107455 1.008449 0.00702865 -175.327
887 3.467458 0.997774 0.01033963 -190.449
888 3.103412 1.009325 0.00696005 -175.899
889 3.205543 0.935858 0.00629708 -174.393
890 3.205820 0.938674 0.00631212 -173.634
891 3.103205 1.008586 0.00698596 -175.444
892 3.202244 0.940937 0.00627431 -174.553
893 3.100738 1.010151 0.00694665 -175.663
894 3.101916 1.008062 0.00694721 -176.030
895 3.004164 1.013995 0.00552306 -174.904
896 2.730263 0.775736 0.00213172 -138.618
897 3.006279 1.014488 0.00554200 -174.325
898 3.008027 1.014583 0.00558290 -174.352
899 3.008098 1.014244 0.00554381 -175.081
900 3.005058 1.014171 0.00551944 -174.694
901 3.009799 1.014081 0.00559419 -173.957
902 3.064998 1.035561 0.00549175 -171.052
903 3.006999 1.014458 0.00556214 -174.784
904 3.062798 1.037041 0.00549287 -170.597
905 3.062984 1.035197 0.00547254 -170.943
906 3.062970 1.036334 0.00549367 -171.601
907 3.063911 1.036853 0.00548105 -170.453
908 3.009814 1.014091 0.00558304 -174.079
909 3.009036 1.014390 0.00558165 -174.528
910 3.009084 1.014127 0.00557854 -174.105
911 3.067930 1.029633 0.00623607 -164.367
912 3.067961 1.029648 0.00619936 -164.953
913 3.079102 1.078863 0.00706985 -176.772
914 3.082126 1.078990 0.00710018 -177.114
915 3.081308 1.080419 0.00714008 -176.667
916 3.071281 1.027725 0.00623637 -164.740
917 3.069151 1.029412 0.00621524 -165.065
918 3.082684 1.079230 0.00709064 -177.466
919 3.019737 0.532396 0.00399988 -169.314
920 3.080526 1.076939 0.00711800 -177.684
921 3.083397 1.078545 0.00712033 -177.446
922 3.015756 0.553058 0.00396103 -168.561
923 3.013623 0.547033 0.00394881 -168.521
924 3.018242 0.537040 0.00399625 -168.533
925 3.080790 1.079593 0.00709392 -177.092
926 3.085527 1.074221 0.00715212 -177.357
927 3.078444 1.077953 0.00709200 -176.997
928 3.017926 0.550130 0.00399000 -168.640
929 3.016518 0.529834 0.00398149 -168.301
930 3.014784 0.539858 0.00395798 -168.811
931 3.018880 0.534266 0.00399742 -168.793
932 3.020706 0.519140 0.00400563 -168.486
933 3.082923 1.077769 0.00712959 -177.192
934 3.039736 1.036178 0.00608991 -163.798
935 3.038400 1.026412 0.00605049 -163.712
936 3.080885 1.077049 0.00711796 -176.978
937 3.037696 1.024874 0.00605890 -163.654
938 3.083863 1.076880 0.00713505 -177.396
939 3.033241 1.026412 0.00599069 -162.839
940 3.036283 1.029689 0.00602991 -163.696
941 3.082397 1.081227 0.00712349 -177.235
942 3.081147 1.072439 0.00711001 -177.594
943 3.079659 1.076835 0.00710928 -176.925
944 3.084247 1.074587 0.00716861 -177.391
945 3.079129 1.078517 0.00709191 -177.258
946 3.075847 1.081020 0.00708840 -176.756
947 3.082019 1.075171 0.00710626 -177.263
948 3.079176 1.078387 0.00711174 -177.079
949 3.079409 1.077068 0.00708274 -176.984
950 3.083044 1.074050 0.00710383 -177.016
951 3.083687 1.077539 0.00713009 -177.008
952 3.079971 1.079281 0.00712984 -177.365
953 3.082407 1.076290 0.00711958 -176.987
954 3.080756 1.078817 0.00707189 -177.582
955 3.079727 1.081336 0.00710244 -177.781
956 3.080587 1.078249 0.00709040 -176.964
957 3.080769 1.072397 0.00712922 -177.843
958 3.079906 1.081008 0.00708904 -176.818
959 3.085440 1.080008 0.00716948 -177.077
960 3.081096 1.073714 0.00713122 -177.778
961 3.164656 1.071594 0.00828600 -171.964
962 3.083284 1.082931 0.00718511 -175.986
963 3.159385 1.072653 0.00819174 -171.645
964 3.163506 1.070983 0.00830266 -171.793
965 3.160863 1.071639 0.00827790 -171.961
966 2.899350 0.656927 0.00303077 -170.432
967 3.167806 1.071082 0.00833928 -172.564
968 3.164558 1.071506 0.00834938 -172.163
969 3.161396 1.071351 0.00829494 -172.521
970 2.900717 0.656763 0.00303596 -171.120
971 3.160294 1.072407 0.00826477 -172.121
972 2.902442 0.656702 0.00305626 -170.528
973 2.900531 0.644572 0.00303206 -170.705
974 2.899236 0.651417 0.00302102 -170.959
975 3.162745 1.071035 0.00827293 -172.425
976 2.899696 0.622554 0.00302360 -169.982
977 2.841274 0.176637 0.00200176 -141.743
978 2.841497 0.176766 0.00200718 -142.245
979 2.903095 0.637871 0.00305056 -170.879
980 2.899297 0.661468 0.00301457 -170.266
981 2.842152 0.185423 0.00201333 -142.639
982 2.902509 0.638888 0.00304999 -171.360
983 2.844873 0.177936 0.00204192 -142.522
984 2.841481 0.178776 0.00201533 -142.716
985 2.838373 0.180255 0.00199296 -141.899
986 2.900085 0.641419 0.00302067 -170.710
987 2.842103 0.176650 0.00202957 -142.522
988 2.898498 0.637256 0.00301026 -170.058
989 2.841719 0.173542 0.00202017 -141.965
990 2.817813 0.091289 0.00186759 -154.612
991 2.813751 0.093199 0.00182878 -154.583
992 2.843155 0.185170 0.00202025 -142.718
993 2.817052 0.091291 0.00184832 -154.845
994 2.816733 0.090893 0.00183971 -155.208
995 2.814999 0.092497 0.00184007 -154.582
996 2.845555 0.181863 0.00204086 -142.694
997 2.840497 0.183941 0.00200861 -142.710
998 2.815861 0.092487 0.00185542 -155.538
999 2.816601 0.092873 0.00185343 -154.920
