#sp   rion       Nb        pii      Viw
521 3.239789 0.965787 0.00795515 -177.991
522 3.064749 1.010013 0.00556770 -174.315
523 3.239913 0.964245 0.00795591 -177.743
524 3.062880 1.010033 0.00555857 -173.937
525 3.066993 1.009616 0.00559236 -174.268
526 3.067098 1.009707 0.00559865 -174.492
527 3.065849 1.009404 0.00557134 -174.344
528 2.798225 1.007216 0.00377747 -159.446
529 2.798800 1.007475 0.00377715 -160.122
530 2.796690 1.007320 0.00376638 -160.042
531 2.797200 1.007177 0.00377138 -159.872
532 3.067523 1.009855 0.00559285 -174.146
533 3.064648 1.009761 0.00556502 -174.006
534 3.064342 1.010312 0.00556463 -174.387
535 2.797151 1.007170 0.00376758 -159.854
536 2.796386 1.007299 0.00377714 -159.808
537 3.065294 1.009772 0.00556820 -174.172
538 3.064867 1.009930 0.00556009 -174.073
539 2.796401 1.007393 0.00375549 -159.439
540 3.067516 1.009624 0.00558478 -174.378
541 3.064881 1.009903 0.00556197 -174.155
542 3.416192 0.860137 0.00909940 -182.377
543 3.688188 0.974726 0.01140035 -197.538
544 3.474977 0.808742 0.00809741 -200.098
545 3.474090 0.811263 0.00808635 -200.049
546 3.329743 1.008424 0.00844646 -181.789
547 3.329476 1.008390 0.00844573 -182.323
548 3.327870 1.008563 0.00843524 -181.812
549 3.375971 1.001161 0.00785829 -172.634
550 3.649571 0.996681 0.01187423 -193.152
551 3.564621 1.022683 0.01337692 -191.736
552 3.566485 1.022827 0.01339326 -191.938
553 3.709223 0.963655 0.01144941 -172.974
554 3.565604 1.022738 0.01338440 -191.867
555 3.706201 0.962893 0.01141239 -173.184
556 3.707622 0.963178 0.01143185 -173.084
557 3.708271 0.963162 0.01143174 -173.008
558 3.707066 0.963452 0.01141721 -172.810
559 3.708999 0.963242 0.01147015 -173.204
560 3.808020 1.003489 0.01733869 -186.488
561 3.807556 1.003289 0.01734863 -186.127
562 3.807421 1.003156 0.01733483 -186.407
563 3.691837 0.995971 0.01349861 -186.984
564 3.807639 1.003111 0.01735245 -186.596
565 3.807569 1.003688 0.01736397 -186.269
566 3.692637 0.995754 0.01348581 -187.437
567 3.758825 0.976844 0.01236320 -180.824
568 3.688361 1.023707 0.01228455 -192.520
569 3.761046 0.976315 0.01240432 -180.670
570 3.758209 0.976740 0.01236361 -180.806
571 3.758537 0.976829 0.01238332 -180.898
572 3.758771 0.977002 0.01238743 -180.738
573 3.758651 0.976427 0.01238512 -180.944
574 3.690048 1.048511 0.01592695 -202.301
575 3.689462 1.049064 0.01592707 -202.196
576 3.688493 1.049068 0.01591290 -202.593
577 3.727070 1.012449 0.01490177 -208.329
578 4.076825 1.035024 0.01870773 -215.524
579 3.723614 1.083757 0.01245384 -204.760
580 3.614451 1.035765 0.01273885 -187.619
581 3.614310 1.035230 0.01274916 -187.544
582 3.724688 1.084392 0.01245515 -204.264
583 3.610899 1.036109 0.01272740 -187.474
584 3.722410 1.085640 0.01245877 -204.723
585 3.722789 1.084827 0.01244311 -204.471
586 3.613637 1.036060 0.01277025 -187.319
587 3.613145 1.035967 0.01272833 -187.572
588 3.677799 0.956905 0.01302353 -198.472
589 3.645849 0.992479 0.01397647 -203.975
590 3.677040 0.954139 0.01300109 -198.043
591 3.645596 0.992868 0.01395458 -204.585
592 3.644999 0.992643 0.01396080 -204.217
593 3.648305 1.021068 0.01422236 -204.803
594 3.950039 1.007580 0.01905533 -228.204
595 4.031192 1.012868 0.01699074 -203.779
596 3.759388 1.013433 0.01482270 -215.695
597 4.033446 1.012898 0.01700405 -203.909
598 3.761110 1.013387 0.01484970 -215.964
599 3.812620 1.036862 0.01634250 -202.216
600 3.688101 1.017328 0.01265960 -209.710
601 3.814044 1.037729 0.01637622 -202.367
602 3.926509 1.075598 0.01743591 -222.829
